p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.82802161958e-05	0.00512865902523	GO:0007155	b	2	cell adhesion	324; 333; 351; 388; 481; 482; 678; 949; 961; 976; 1000; 1004; 1277; 445; 1364; 1366; 1490; 1946; 1952; 1958; 2065; 2192; 2335; 2934; 3077; 3115; 3280; 3491; 3675; 3897; 3911; 3912; 3915; 3958; 4008; 4045; 4059; 4162; 4739; 4811; 5063; 5099; 5101; 5270; 5530; 5764; 6281; 6868; 6935; 7045; 7048; 7059; 7157; 7162; 7264; 7855; 8379; 8470; 8600; 9037; 9074; 23499; 9928; 10154; 10319; 10420; 11122; 7373; 3688; 4814; 79872; 79977; 80781; 57549; 50848; 53335; 151887; 53827; 54510; 54997; 55243; 23114; 23240; 23705; 23768; 57348; 57662; 222256; 4287; 26047; 91663; 27040; 27086; 1272; 10125; 53834; 29780	ENSG00000121210; ENSG00000091986; ENSG00000123146; ENSG00000091136; ENSG00000135862; ENSG00000184226; ENSG00000196090; ENSG00000184349; ENSG00000189184; ENSG00000111859; ENSG00000148180; ENSG00000018236; ENSG00000142871; ENSG00000083307; ENSG00000105879; ENSG00000169231; ENSG00000185565; ENSG00000167614; ENSG00000108821; ENSG00000127603; ENSG00000196776; ENSG00000174469; ENSG00000002822; ENSG00000152518; ENSG00000130702; ENSG00000223865; ENSG00000130707; ENSG00000120738; ENSG00000146242; ENSG00000181885; ENSG00000131981; ENSG00000066427; ENSG00000158769; ENSG00000197747; ENSG00000179820; ENSG00000010704; ENSG00000050555; ENSG00000189143; ENSG00000135919; ENSG00000134982; ENSG00000170558; ENSG00000105290; ENSG00000118523; ENSG00000151694; ENSG00000141510; ENSG00000187955; ENSG00000120659; ENSG00000076706; ENSG00000077264; ENSG00000143878; ENSG00000172575; ENSG00000073060; ENSG00000198910; ENSG00000136153; ENSG00000128536; ENSG00000163513; ENSG00000120708; ENSG00000213658; ENSG00000143153; ENSG00000129244; ENSG00000076826; ENSG00000089327; ENSG00000138814; ENSG00000188677; ENSG00000104522; ENSG00000105894; ENSG00000085552; ENSG00000113361; ENSG00000185070; ENSG00000143126; ENSG00000127418; ENSG00000116962; ENSG00000183853; ENSG00000077942; ENSG00000142192; ENSG00000136040; ENSG00000005884; ENSG00000154556; ENSG00000163531; ENSG00000065361; ENSG00000112902; ENSG00000070759; ENSG00000131669; ENSG00000182985; ENSG00000115414; ENSG00000114315; ENSG00000119866; ENSG00000163251; ENSG00000148516; ENSG00000169851; ENSG00000114861; ENSG00000150093; ENSG00000182871; ENSG00000184697; ENSG00000118193; ENSG00000088992; ENSG00000187244	1421	805
7.06678920021e-05	0.00303871935609	GO:0005539	m	3	glycosaminoglycan binding	333; 348; 351; 1490; 2257; 2335; 3491; 4023; 4753; 5118; 5228; 5270; 5764; 7048; 7059; 9037; 1839; 84570; 151887; 53834	ENSG00000115414; ENSG00000142871; ENSG00000118523; ENSG00000114279; ENSG00000130203; ENSG00000091986; ENSG00000188517; ENSG00000106333; ENSG00000142192; ENSG00000175445; ENSG00000105894; ENSG00000135919; ENSG00000184613; ENSG00000113070; ENSG00000112902; ENSG00000127418; ENSG00000119630; ENSG00000163513; ENSG00000169231; ENSG00000105290	198	95
7.38140322823e-05	0.0128436416171	GO:0031253	c	4	cell projection membrane	324; 490; 949; 2059; 2596; 3675; 4641; 5148; 5152; 5205; 5338; 6868; 8842; 10235; 3688; 79901; 81848; 84687; 84100; 729993; 54997; 55243; 22941; 23432; 23499; 57348; 222236; 26047; 59338; 26751	ENSG00000068831; ENSG00000162105; ENSG00000174469; ENSG00000073060; ENSG00000005884; ENSG00000007062; ENSG00000160191; ENSG00000197879; ENSG00000113966; ENSG00000107679; ENSG00000108819; ENSG00000161048; ENSG00000187678; ENSG00000071967; ENSG00000237515; ENSG00000081923; ENSG00000134982; ENSG00000150093; ENSG00000185527; ENSG00000035115; ENSG00000172020; ENSG00000151694; ENSG00000167614; ENSG00000129219; ENSG00000070961; ENSG00000151491; ENSG00000143147; ENSG00000088992; ENSG00000183853; ENSG00000127603	283	174
0.000106333588919	0.0275269431818	GO:0040008	b	3	regulation of growth	166; 348; 351; 684; 891; 978; 1382; 1490; 1848; 2335; 2487; 2596; 2719; 3486; 3488; 3491; 3643; 3897; 4487; 4493; 4494; 4495; 4496; 4501; 4502; 4739; 4753; 5167; 5270; 5523; 6665; 6868; 7048; 7157; 7373; 8614; 9037; 9792; 23499; 9928; 10071; 10235; 1839; 149428; 51083; 51738; 51760; 84687; 53335; 87178; 54617; 23111; 23566; 27086; 55841; 127833; 64393	ENSG00000068831; ENSG00000179833; ENSG00000128908; ENSG00000197594; ENSG00000169715; ENSG00000142192; ENSG00000184613; ENSG00000198910; ENSG00000205358; ENSG00000157017; ENSG00000103528; ENSG00000073711; ENSG00000163513; ENSG00000187193; ENSG00000113739; ENSG00000112902; ENSG00000162998; ENSG00000111859; ENSG00000198417; ENSG00000125148; ENSG00000125144; ENSG00000133104; ENSG00000205277; ENSG00000172667; ENSG00000115414; ENSG00000171105; ENSG00000047644; ENSG00000119866; ENSG00000171517; ENSG00000163141; ENSG00000130203; ENSG00000146674; ENSG00000142871; ENSG00000130303; ENSG00000158825; ENSG00000113070; ENSG00000138035; ENSG00000135919; ENSG00000129194; ENSG00000114861; ENSG00000069482; ENSG00000187955; ENSG00000139318; ENSG00000172020; ENSG00000108819; ENSG00000118523; ENSG00000151694; ENSG00000141510; ENSG00000104964; ENSG00000163132; ENSG00000143320; ENSG00000143858; ENSG00000115461; ENSG00000147257; ENSG00000118193; ENSG00000134057; ENSG00000127603	623	421
0.000125852898946	0.00264291087787	GO:0031224	c	2	intrinsic component of membrane	22; 108; 333; 351; 477; 481; 482; 489; 490; 684; 706; 773; 785; 949; 961; 976; 1000; 1004; 1183; 1184; 165082; 1269; 1352; 1364; 1366; 1375; 11153; 1388; 1523; 1601; 1723; 1946; 1952; 2014; 93185; 2059; 2065; 2110; 2180; 2218; 2239; 2317; 2321; 11320; 2487; 2556; 2719; 2846; 2898; 2904; 2913; 3077; 3115; 3309; 3588; 3643; 3654; 3675; 3775; 3897; 4023; 4045; 4059; 4162; 4259; 4311; 4324; 4508; 4509; 4519; 4536; 4539; 4540; 4842; 4854; 4935; 5099; 5101; 5125; 5139; 5167; 5205; 5348; 55508; 6397; 100505876; 6443; 6510; 170384; 6868; 6890; 7048; 7162; 7357; 7804; 7855; 7976; 8600; 8673; 8675; 8788; 8795; 8842; 9037; 9056; 9066; 9074; 9197; 9227; 9452; 9462; 9482; 9497; 9619; 9687; 10052; 10071; 10154; 10186; 10299; 10317; 10791; 10994; 1839; 11061; 11122; 11161; 56475; 54933; 11322; 51114; 83943; 3688; 56063; 79022; 4814; 79050; 79087; 79089; 79158; 29914; 440026; 79605; 79651; 79789; 440345; 79901; 79939; 80000; 80003; 375035; 440574; 7035; 80228; 113277; 441027; 441151; 113655; 23671; 79161; 114795; 114815; 139341; 148534; 57549; 50848; 51093; 51141; 8526; 83982; 84061; 84329; 51643; 117247; 84570; 84620; 84879; 84883; 84889; 84929; 25789; 152002; 53827; 152189; 54065; 25805; 283576; 283578; 152519; 283659; 54407; 54463; 283870; 54510; 729993; 54762; 54852; 55076; 55243; 55529; 22926; 22941; 23114; 154214; 23240; 23345; 23352; 121665; 285521; 23432; 252839; 23566; 23670; 23705; 23731; 23768; 138255; 56704; 56937; 89792; 57168; 57181; 221035; 57348; 57493; 57556; 57657; 57719; 100132247; 90522; 83604; 221981; 9725; 222223; 222256; 255027; 91289; 25825; 25851; 25864; 26047; 91663; 124446; 91749; 222865; 91862; 92162; 26996; 27040; 387521; 1272; 92745; 4537; 10003; 60401; 93183; 157567; 26503; 53834; 124925; 159963; 28962; 127833; 29929; 29956; 128414; 128486; 161291; 129303; 54344; 64417; 65055	ENSG00000121210; ENSG00000162105; ENSG00000068615; ENSG00000143315; ENSG00000136068; ENSG00000130720; ENSG00000120942; ENSG00000157837; ENSG00000123146; ENSG00000006695; ENSG00000146242; ENSG00000007062; ENSG00000166448; ENSG00000171105; ENSG00000184226; ENSG00000198822; ENSG00000172572; ENSG00000184349; ENSG00000188517; ENSG00000189184; ENSG00000196549; ENSG00000092421; ENSG00000182963; ENSG00000173436; ENSG00000089327; ENSG00000018236; ENSG00000165476; ENSG00000151694; ENSG00000116857; ENSG00000186106; ENSG00000104369; ENSG00000266964; ENSG00000175782; ENSG00000074370; ENSG00000111670; ENSG00000078295; ENSG00000173890; ENSG00000196950; ENSG00000218739; ENSG00000121207; ENSG00000127526; ENSG00000205670; ENSG00000148942; ENSG00000158769; ENSG00000166450; ENSG00000198855; ENSG00000124222; ENSG00000145495; ENSG00000133935; ENSG00000185565; ENSG00000108018; ENSG00000167614; ENSG00000179085; ENSG00000075391; ENSG00000163626; ENSG00000003436; ENSG00000146373; ENSG00000185559; ENSG00000102755; ENSG00000168899; ENSG00000196776; ENSG00000174469; ENSG00000170310; ENSG00000197594; ENSG00000168890; ENSG00000228253; ENSG00000151881; ENSG00000223865; ENSG00000119899; ENSG00000112394; ENSG00000143147; ENSG00000095739; ENSG00000063015; ENSG00000125629; ENSG00000198840; ENSG00000196968; ENSG00000148154; ENSG00000156968; ENSG00000100258; ENSG00000188822; ENSG00000198727; ENSG00000183722; ENSG00000149932; ENSG00000160179; ENSG00000151726; ENSG00000177108; ENSG00000147027; ENSG00000081087; ENSG00000076716; ENSG00000162998; ENSG00000168591; ENSG00000005108; ENSG00000181885; ENSG00000135750; ENSG00000102967; ENSG00000155465; ENSG00000179820; ENSG00000158315; ENSG00000010704; ENSG00000153933; ENSG00000177519; ENSG00000189143; ENSG00000163069; ENSG00000130303; ENSG00000237515; ENSG00000113070; ENSG00000143858; ENSG00000213064; ENSG00000170558; ENSG00000197296; ENSG00000120889; ENSG00000105290; ENSG00000135185; ENSG00000129657; ENSG00000147145; ENSG00000188706; ENSG00000165349; ENSG00000120659; ENSG00000175445; ENSG00000105696; ENSG00000076706; ENSG00000078596; ENSG00000163293; ENSG00000134291; ENSG00000143418; ENSG00000143303; ENSG00000129667; ENSG00000118640; ENSG00000134294; ENSG00000011677; ENSG00000169359; ENSG00000135749; ENSG00000131269; ENSG00000074181; ENSG00000173214; ENSG00000106692; ENSG00000182240; ENSG00000073060; ENSG00000102158; ENSG00000184903; ENSG00000196090; ENSG00000074855; ENSG00000198910; ENSG00000164659; ENSG00000119632; ENSG00000105281; ENSG00000088035; ENSG00000163513; ENSG00000141837; ENSG00000141524; ENSG00000178233; ENSG00000131018; ENSG00000141449; ENSG00000184988; ENSG00000213658; ENSG00000142227; ENSG00000143153; ENSG00000129244; ENSG00000167700; ENSG00000184967; ENSG00000205277; ENSG00000124225; ENSG00000171517; ENSG00000155099; ENSG00000136110; ENSG00000127481; ENSG00000212907; ENSG00000173706; ENSG00000165959; ENSG00000175229; ENSG00000243646; ENSG00000005884; ENSG00000042286; ENSG00000085552; ENSG00000177614; ENSG00000105135; ENSG00000171365; ENSG00000137819; ENSG00000257923; ENSG00000144057; ENSG00000185070; ENSG00000198899; ENSG00000168394; ENSG00000196208; ENSG00000143198; ENSG00000205560; ENSG00000044574; ENSG00000173950; ENSG00000182107; ENSG00000143126; ENSG00000128203; ENSG00000089250; ENSG00000104290; ENSG00000143630; ENSG00000033867; ENSG00000147257; ENSG00000127418; ENSG00000071073; ENSG00000173567; ENSG00000171503; ENSG00000185864; ENSG00000011347; ENSG00000196187; ENSG00000155957; ENSG00000142192; ENSG00000136040; ENSG00000081923; ENSG00000140832; ENSG00000154153; ENSG00000101198; ENSG00000168389; ENSG00000273079; ENSG00000243716; ENSG00000100300; ENSG00000163531; ENSG00000248487; ENSG00000183853; ENSG00000139364; ENSG00000106771; ENSG00000153071; ENSG00000131080; ENSG00000182389; ENSG00000178075; ENSG00000112902; ENSG00000205356; ENSG00000100580; ENSG00000167645; ENSG00000198763; ENSG00000184697; ENSG00000073464; ENSG00000160055; ENSG00000131669; ENSG00000181458; ENSG00000182985; ENSG00000164418; ENSG00000101850; ENSG00000249242; ENSG00000198786; ENSG00000018625; ENSG00000213676; ENSG00000135048; ENSG00000163251; ENSG00000152078; ENSG00000102996; ENSG00000128536; ENSG00000169851; ENSG00000150093; ENSG00000204711; ENSG00000183778; ENSG00000160991; ENSG00000099139; ENSG00000167874; ENSG00000017483; ENSG00000069509; ENSG00000071967; ENSG00000122986; ENSG00000240849; ENSG00000170293; ENSG00000144339; ENSG00000182858; ENSG00000166471; ENSG00000184216; ENSG00000065361; ENSG00000157193; ENSG00000162729; ENSG00000070961; ENSG00000151491; ENSG00000118217; ENSG00000077616; ENSG00000182685; ENSG00000187244; ENSG00000113361	5523	2740
0.000146230007823	0.0275269431818	GO:0051239	b	3	regulation of multicellular organismal process	29; 302; 306; 324; 348; 351; 388; 477; 481; 482; 595; 684; 706; 773; 889; 891; 949; 976; 1000; 1264; 1277; 1382; 1490; 1523; 1601; 1848; 1958; 2113; 2119; 2192; 2257; 2321; 2335; 2487; 2744; 3077; 3115; 3280; 3488; 3491; 3643; 3675; 3897; 3911; 3958; 4045; 4094; 4282; 4300; 4487; 4609; 4780; 4842; 4854; 5063; 5139; 5152; 5167; 5216; 5228; 5270; 5348; 5523; 5530; 5764; 5966; 55655; 6496; 6498; 6665; 6781; 6790; 6868; 6925; 6935; 7003; 7048; 7137; 7157; 7162; 7373; 7431; 171392; 55904; 7804; 7855; 7976; 8363; 8364; 8600; 8614; 8673; 8826; 8842; 8904; 8994; 9037; 9246; 9516; 23499; 9928; 10052; 10533; 10553; 10874; 1839; 11061; 11075; 11128; 3688; 79132; 79977; 80223; 221044; 50848; 51083; 51191; 84265; 51738; 51760; 85458; 53335; 152007; 25805; 9139; 54997; 23111; 23240; 23242; 23432; 23566; 23576; 23705; 23768; 57493; 57556; 91461; 26052; 91663; 26137; 26164; 91862; 27086; 255738; 1272; 27306; 64211; 10125; 126695; 124925; 55841; 127833; 129138; 64093; 64284; 359845	ENSG00000134954; ENSG00000121210; ENSG00000197959; ENSG00000005483; ENSG00000172575; ENSG00000083307; ENSG00000122694; ENSG00000123146; ENSG00000146242; ENSG00000007062; ENSG00000185070; ENSG00000172572; ENSG00000113739; ENSG00000100124; ENSG00000092421; ENSG00000182963; ENSG00000106078; ENSG00000197548; ENSG00000138646; ENSG00000130203; ENSG00000026025; ENSG00000121851; ENSG00000159167; ENSG00000178573; ENSG00000197372; ENSG00000069482; ENSG00000197061; ENSG00000047644; ENSG00000089116; ENSG00000214078; ENSG00000078699; ENSG00000185565; ENSG00000181722; ENSG00000143858; ENSG00000087586; ENSG00000108821; ENSG00000162878; ENSG00000102755; ENSG00000127603; ENSG00000197594; ENSG00000130702; ENSG00000223865; ENSG00000110092; ENSG00000143147; ENSG00000095739; ENSG00000138083; ENSG00000143320; ENSG00000140575; ENSG00000171843; ENSG00000162998; ENSG00000153904; ENSG00000001631; ENSG00000266964; ENSG00000131981; ENSG00000158769; ENSG00000240972; ENSG00000119866; ENSG00000010704; ENSG00000165623; ENSG00000135919; ENSG00000109854; ENSG00000113070; ENSG00000244405; ENSG00000130303; ENSG00000170558; ENSG00000157017; ENSG00000139318; ENSG00000198732; ENSG00000119630; ENSG00000151694; ENSG00000134982; ENSG00000141510; ENSG00000077942; ENSG00000100300; ENSG00000118640; ENSG00000116044; ENSG00000077264; ENSG00000143878; ENSG00000134057; ENSG00000136603; ENSG00000074181; ENSG00000156587; ENSG00000073060; ENSG00000198910; ENSG00000109255; ENSG00000129991; ENSG00000163513; ENSG00000141837; ENSG00000187079; ENSG00000143153; ENSG00000129244; ENSG00000169174; ENSG00000133104; ENSG00000138814; ENSG00000171517; ENSG00000114279; ENSG00000173706; ENSG00000105894; ENSG00000136110; ENSG00000140832; ENSG00000179820; ENSG00000257923; ENSG00000118523; ENSG00000101181; ENSG00000187955; ENSG00000018236; ENSG00000182718; ENSG00000120738; ENSG00000163106; ENSG00000089250; ENSG00000136997; ENSG00000162924; ENSG00000063015; ENSG00000115461; ENSG00000150764; ENSG00000120659; ENSG00000144791; ENSG00000142192; ENSG00000130176; ENSG00000005884; ENSG00000196628; ENSG00000108771; ENSG00000103528; ENSG00000073711; ENSG00000022556; ENSG00000163132; ENSG00000160191; ENSG00000153071; ENSG00000148606; ENSG00000112902; ENSG00000197238; ENSG00000104435; ENSG00000183688; ENSG00000182985; ENSG00000115414; ENSG00000171105; ENSG00000142871; ENSG00000175707; ENSG00000114315; ENSG00000018625; ENSG00000189067; ENSG00000115419; ENSG00000163251; ENSG00000148516; ENSG00000159842; ENSG00000129194; ENSG00000114861; ENSG00000150093; ENSG00000108518; ENSG00000138772; ENSG00000124839; ENSG00000156675; ENSG00000157193; ENSG00000104290; ENSG00000118193; ENSG00000088992	2421	1450
0.000189405572352	0.0275269431818	GO:1990267	b	3	response to transition metal nanoparticle	595; 706; 891; 445; 3077; 4493; 4494; 4495; 4496; 4501; 4502; 4519; 6284; 79901; 84329; 57657	ENSG00000187193; ENSG00000198727; ENSG00000122986; ENSG00000071967; ENSG00000189171; ENSG00000010704; ENSG00000169715; ENSG00000143630; ENSG00000110092; ENSG00000100300; ENSG00000205358; ENSG00000198417; ENSG00000130707; ENSG00000125144; ENSG00000134057; ENSG00000125148	120	72
0.000222748464598	0.00718363798329	GO:0008092	m	3	cytoskeletal protein binding	70; 302; 324; 348; 403; 822; 827; 889; 1062; 1264; 1730; 2059; 2317; 93323; 2934; 3092; 3652; 4133; 200845; 4641; 4741; 4744; 5148; 5216; 5347; 5348; 5892; 6275; 22921; 6525; 6645; 6876; 23022; 170954; 7137; 7273; 7464; 7804; 8470; 8842; 9455; 23499; 9928; 10123; 10788; 11013; 11075; 11122; 3688; 79789; 79929; 80115; 84687; 85458; 53827; 54462; 54617; 55243; 22998; 23002; 23242; 23345; 23637; 286527; 57530; 57619; 57662; 25999; 28981; 29780; 128344; 63876; 359845; 65055; 27252	ENSG00000127946; ENSG00000128908; ENSG00000196154; ENSG00000104722; ENSG00000158427; ENSG00000100285; ENSG00000138771; ENSG00000130176; ENSG00000136068; ENSG00000150764; ENSG00000076321; ENSG00000154556; ENSG00000128298; ENSG00000129991; ENSG00000007062; ENSG00000147202; ENSG00000157193; ENSG00000166851; ENSG00000197879; ENSG00000131018; ENSG00000146112; ENSG00000138175; ENSG00000076826; ENSG00000183963; ENSG00000168301; ENSG00000001631; ENSG00000105270; ENSG00000064042; ENSG00000266964; ENSG00000148180; ENSG00000089327; ENSG00000106078; ENSG00000108819; ENSG00000104435; ENSG00000197429; ENSG00000077274; ENSG00000042493; ENSG00000188677; ENSG00000173947; ENSG00000188042; ENSG00000130203; ENSG00000131351; ENSG00000106789; ENSG00000165959; ENSG00000107771; ENSG00000183688; ENSG00000134982; ENSG00000078018; ENSG00000155657; ENSG00000145703; ENSG00000103942; ENSG00000150093; ENSG00000122970; ENSG00000185527; ENSG00000108518; ENSG00000196090; ENSG00000159251; ENSG00000168807; ENSG00000148450; ENSG00000182718; ENSG00000068615; ENSG00000149591; ENSG00000143375; ENSG00000129116; ENSG00000185379; ENSG00000165495; ENSG00000158164; ENSG00000138778; ENSG00000100592; ENSG00000151491; ENSG00000011454; ENSG00000118193; ENSG00000180834; ENSG00000183853; ENSG00000127603	804	610
0.000256852046425	0.0434079958458	GO:0003779	m	4	actin binding	822; 1264; 1730; 2059; 2317; 2934; 3092; 3652; 4641; 5216; 6275; 22921; 6525; 6645; 6876; 23022; 170954; 7137; 7273; 7464; 9455; 10788; 11013; 3688; 79789; 84687; 85458; 53827; 54617; 22998; 23002; 23242; 23345; 23499; 286527; 57530; 57619; 29780; 63876; 27252	ENSG00000127946; ENSG00000128908; ENSG00000158427; ENSG00000165495; ENSG00000130176; ENSG00000136068; ENSG00000076321; ENSG00000129991; ENSG00000147202; ENSG00000197879; ENSG00000131018; ENSG00000146112; ENSG00000138771; ENSG00000183963; ENSG00000064042; ENSG00000165959; ENSG00000148180; ENSG00000106078; ENSG00000108819; ENSG00000197429; ENSG00000042493; ENSG00000188677; ENSG00000196154; ENSG00000106789; ENSG00000155657; ENSG00000145703; ENSG00000103942; ENSG00000150093; ENSG00000108518; ENSG00000089327; ENSG00000168807; ENSG00000148450; ENSG00000149591; ENSG00000143375; ENSG00000129116; ENSG00000158164; ENSG00000100592; ENSG00000151491; ENSG00000150764; ENSG00000127603	392	275
0.000261521117691	0.00844847793671	GO:0009653	b	2	anatomical structure morphogenesis	29; 70; 166; 302; 306; 324; 333; 348; 351; 388; 403; 472; 773; 785; 889; 1000; 22955; 1277; 1278; 1280; 1301; 1363; 1382; 1454; 1490; 1523; 1601; 1723; 1848; 1946; 1952; 2059; 2113; 2119; 2192; 2239; 2245; 2317; 2321; 2335; 2487; 2596; 2719; 2904; 2934; 3280; 3309; 3488; 3491; 3643; 3675; 3897; 3899; 3911; 3912; 3915; 4133; 4147; 4162; 4324; 4487; 4609; 4744; 4842; 4854; 5063; 5125; 5205; 5216; 5228; 5270; 5523; 5530; 5764; 6275; 6281; 6284; 6496; 6498; 6667; 6781; 6790; 6868; 6935; 7003; 55785; 7045; 7048; 7059; 23022; 7089; 7137; 7157; 7273; 7804; 7813; 7855; 7976; 79925; 8600; 8609; 8826; 8842; 8994; 9037; 9497; 9775; 23499; 9928; 10052; 10154; 10319; 10533; 10553; 1839; 11061; 89884; 3688; 4814; 79074; 79140; 79735; 79977; 80781; 51083; 51134; 51141; 84100; 51738; 51760; 84570; 53335; 8904; 152007; 25805; 87178; 54663; 22832; 23111; 23114; 23168; 23242; 23387; 23566; 23576; 23612; 23637; 23705; 23768; 122786; 57493; 57530; 57556; 57560; 57619; 57690; 221981; 123811; 91461; 26052; 91663; 92482; 27086; 1272; 64211; 53834; 126695; 59338; 4237; 28981; 127833; 29780; 128486; 23216; 27022; 63978; 64284; 64344; 359845	ENSG00000134954; ENSG00000197959; ENSG00000136068; ENSG00000122694; ENSG00000067208; ENSG00000091136; ENSG00000187140; ENSG00000135862; ENSG00000007062; ENSG00000065882; ENSG00000078687; ENSG00000184349; ENSG00000188517; ENSG00000120708; ENSG00000174307; ENSG00000121454; ENSG00000137815; ENSG00000092421; ENSG00000182963; ENSG00000148180; ENSG00000133393; ENSG00000106078; ENSG00000197548; ENSG00000152582; ENSG00000130203; ENSG00000159167; ENSG00000124440; ENSG00000083307; ENSG00000069482; ENSG00000089116; ENSG00000172020; ENSG00000214078; ENSG00000169231; ENSG00000143858; ENSG00000108821; ENSG00000162878; ENSG00000102755; ENSG00000127603; ENSG00000213923; ENSG00000130702; ENSG00000104964; ENSG00000095739; ENSG00000125629; ENSG00000104946; ENSG00000173588; ENSG00000138083; ENSG00000143320; ENSG00000140575; ENSG00000118263; ENSG00000076716; ENSG00000162998; ENSG00000153904; ENSG00000065717; ENSG00000001631; ENSG00000115461; ENSG00000102967; ENSG00000197747; ENSG00000179820; ENSG00000138175; ENSG00000010803; ENSG00000050555; ENSG00000135919; ENSG00000113070; ENSG00000244405; ENSG00000170558; ENSG00000157017; ENSG00000197296; ENSG00000139318; ENSG00000105290; ENSG00000159251; ENSG00000119630; ENSG00000151694; ENSG00000134982; ENSG00000141510; ENSG00000077942; ENSG00000160584; ENSG00000076706; ENSG00000139219; ENSG00000138771; ENSG00000138772; ENSG00000077264; ENSG00000143878; ENSG00000136603; ENSG00000074181; ENSG00000102302; ENSG00000185591; ENSG00000100285; ENSG00000150093; ENSG00000198910; ENSG00000122970; ENSG00000129991; ENSG00000163513; ENSG00000141837; ENSG00000113966; ENSG00000068885; ENSG00000132561; ENSG00000187079; ENSG00000180263; ENSG00000149311; ENSG00000133104; ENSG00000117122; ENSG00000138814; ENSG00000188677; ENSG00000171517; ENSG00000136110; ENSG00000135974; ENSG00000173706; ENSG00000160050; ENSG00000081923; ENSG00000005108; ENSG00000078018; ENSG00000155657; ENSG00000257923; ENSG00000118523; ENSG00000185070; ENSG00000018236; ENSG00000044574; ENSG00000182718; ENSG00000144218; ENSG00000143126; ENSG00000089250; ENSG00000136997; ENSG00000087586; ENSG00000033867; ENSG00000147257; ENSG00000143375; ENSG00000127418; ENSG00000060718; ENSG00000120659; ENSG00000144791; ENSG00000189171; ENSG00000142192; ENSG00000136040; ENSG00000005884; ENSG00000273079; ENSG00000214413; ENSG00000163531; ENSG00000103528; ENSG00000073711; ENSG00000157193; ENSG00000153071; ENSG00000182389; ENSG00000112902; ENSG00000141543; ENSG00000133316; ENSG00000135315; ENSG00000131669; ENSG00000183688; ENSG00000182985; ENSG00000115414; ENSG00000171105; ENSG00000142871; ENSG00000175707; ENSG00000114315; ENSG00000107679; ENSG00000011454; ENSG00000196154; ENSG00000119866; ENSG00000109854; ENSG00000163251; ENSG00000148516; ENSG00000138035; ENSG00000102996; ENSG00000159842; ENSG00000114861; ENSG00000105894; ENSG00000108518; ENSG00000099139; ENSG00000109472; ENSG00000124839; ENSG00000164692; ENSG00000139926; ENSG00000129116; ENSG00000182871; ENSG00000163132; ENSG00000104290; ENSG00000151491; ENSG00000118193; ENSG00000147596	2616	1720
