type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
molecules	1500000	upper	9	10	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.85977	0.9859	0.8156	0.97454	6097	23	40617.5	579.4	0.9327	0.88971
molecules	1500000	upper	9	10	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.8457	0.9876	0.79727	0.98888	6095	23	33672.9	528.4	0.91287	0.86709
molecules	1500000	upper	9	10	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.8924	0.97199	0.85517	0.97177	6099	22	39387.3	624.6	0.92449	0.87405
reads	1500000	upper	10	10	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.81247	0.97729	0.78738	0.95083	6097	23	642884.2	9641.7	0.82641	0.81877
reads	1500000	upper	10	10	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.8009	0.8663	0.78149	0.98394	6095	22	677953.9	11544.9	0.80677	0.82239
reads	1500000	upper	10	10	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.85432	0.97396	0.82865	0.97403	6099	22	668374.2	12895.5	0.82823	0.81603
molecules	1500000	upper	10	10	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.85925	0.98452	0.81576	0.96586	6097	23	40210.1	582.2	0.93355	0.88752
molecules	1500000	upper	10	10	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.84736	0.94058	0.8031	0.9869	6095	22	35883.5	531.7	0.93196	0.88829
molecules	1500000	upper	10	10	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.89031	0.97949	0.85091	0.97374	6099	22	38281.9	608.1	0.92391	0.87615
reads	1500000	all	1	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84729	0.85686	0.90548	0.92556	11609	41	711945.666666667	9759.73333333333	0.79888	0.90162
reads	1500000	all	1	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.83156	0.87876	0.88847	0.93018	11682	39	716715.066666667	10487.1333333333	0.78066	0.88759
reads	1500000	all	1	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.86158	0.89056	0.91448	0.93282	11702	40	714834	12021.6666666667	0.79846	0.88777
molecules	1500000	all	1	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89444	0.9284	0.91741	0.93244	11608	41	44066.6666666667	585.8	0.96463	0.95229
molecules	1500000	all	1	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88465	0.93329	0.90354	0.94561	11682	39	38703.8666666667	536.933333333333	0.96026	0.94547
molecules	1500000	all	1	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90683	0.91584	0.92656	0.91477	11702	40	42220.9333333333	600.066666666667	0.96165	0.94803
reads	1500000	all	2	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.83485	0.88345	0.89504	0.93589	11604	41	677790.533333333	10685.2666666667	0.79046	0.89634
reads	1500000	all	2	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82421	0.85108	0.88628	0.89661	11647	40	706656.2	11055.6666666667	0.77486	0.88564
reads	1500000	all	2	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.85763	0.89906	0.91074	0.9317	11656	42	709368.666666667	12517.2666666667	0.7951	0.88744
molecules	1500000	all	2	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.88685	0.93558	0.9112	0.91518	11604	41	39853.7333333333	602.866666666667	0.95842	0.94705
molecules	1500000	all	2	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88324	0.93584	0.90384	0.93314	11647	40	37322.0666666667	546.066666666667	0.95842	0.9447
molecules	1500000	all	2	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.9041	0.92043	0.92556	0.93741	11656	42	42116.6	621.533333333333	0.96162	0.94774
reads	1500000	all	3	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84639	0.85472	0.90096	0.8869	11585	41	700702.866666667	10069.1333333333	0.79734	0.89931
reads	1500000	all	3	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82138	0.84776	0.87927	0.93867	11661	38	712629.666666667	12928.4666666667	0.77401	0.87663
reads	1500000	all	3	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.85744	0.9248	0.91417	0.96429	11676	39	733586.066666667	12235.8	0.80064	0.88727
molecules	1500000	all	3	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89363	0.91041	0.91494	0.88944	11585	41	43146.0666666667	586.333333333333	0.9648	0.95214
molecules	1500000	all	3	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88189	0.92318	0.90151	0.93888	11661	38	37212.5333333333	557.066666666667	0.95984	0.94422
molecules	1500000	all	3	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90448	0.96085	0.92815	0.94964	11676	39	43364.6666666667	602.6	0.96217	0.94766
reads	1500000	all	4	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.83883	0.86964	0.90082	0.91482	11559	42	699466.8	11862.4	0.78687	0.89538
reads	1500000	all	4	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82872	0.88794	0.8878	0.92513	11650	42	697548.2	11063.6666666667	0.77955	0.88556
reads	1500000	all	4	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.86304	0.85016	0.92032	0.9415	11728	39	727099.133333333	10865	0.80439	0.89394
molecules	1500000	all	4	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89177	0.9296	0.91642	0.9208	11559	42	40418.8666666667	603	0.96135	0.94884
molecules	1500000	all	4	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88277	0.93887	0.90421	0.93022	11650	42	37365.9333333333	550.266666666667	0.95965	0.9439
molecules	1500000	all	4	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90612	0.91705	0.92834	0.93764	11727	39	45222.2666666667	599.933333333333	0.96307	0.94935
reads	1500000	all	5	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84689	0.88295	0.90241	0.88547	11615	43	706044.733333333	10463.3333333333	0.79957	0.89738
reads	1500000	all	5	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82487	0.89502	0.88514	0.92748	11659	40	713297.733333333	11625.6	0.77722	0.88105
reads	1500000	all	5	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.86241	0.90497	0.91746	0.92943	11703	41	723610.666666667	11268.9333333333	0.79972	0.88655
molecules	1500000	all	5	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89497	0.9396	0.91799	0.90445	11615	43	43606.6	592.933333333333	0.96569	0.95278
molecules	1500000	all	5	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88193	0.94585	0.90183	0.94357	11658	40	37434	550.933333333333	0.95847	0.94269
molecules	1500000	all	5	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90539	0.96737	0.92739	0.96186	11702	41	44732.3333333333	600.333333333333	0.96263	0.94797
reads	1500000	all	6	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84624	0.88922	0.90327	0.90737	11587	42	687404.2	10297.6666666667	0.7953	0.90039
reads	1500000	all	6	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82664	0.87308	0.88452	0.91917	11663	39	708614.666666667	11217.3333333333	0.7792	0.88625
reads	1500000	all	6	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.86201	0.85492	0.91666	0.9177	11706	40	719601.466666667	12018.6	0.79972	0.89012
molecules	1500000	all	6	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89439	0.92308	0.91744	0.89192	11587	42	42008.9333333333	604.466666666667	0.9636	0.95203
molecules	1500000	all	6	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88211	0.943	0.90145	0.94365	11663	39	38359.2	573.2	0.9617	0.94666
molecules	1500000	all	6	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90707	0.9275	0.92868	0.93294	11703	40	44611.7333333333	618.733333333333	0.96409	0.95125
reads	1500000	all	7	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84786	0.89009	0.90421	0.94629	11564	41	702409.8	11095.4666666667	0.79692	0.89872
reads	1500000	all	7	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.83537	0.85508	0.89406	0.93527	11689	40	726255.8	10515.2	0.77858	0.88811
reads	1500000	all	7	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.86122	0.85406	0.91632	0.92675	11662	42	703484.266666667	11747.2666666667	0.7998	0.89021
molecules	1500000	all	7	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89508	0.93297	0.91788	0.93862	11564	41	41889.3333333333	608.266666666667	0.96341	0.95096
molecules	1500000	all	7	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.8878	0.93271	0.90726	0.95307	11688	40	38098.2	540.266666666667	0.95882	0.94428
molecules	1500000	all	7	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.9044	0.92133	0.92677	0.95227	11662	42	43062.6666666667	605.2	0.96157	0.94679
reads	1500000	all	8	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84957	0.87906	0.9042	0.88044	11673	42	706963.133333333	9470.8	0.80483	0.90221
reads	1500000	all	8	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82869	0.90265	0.88348	0.93507	11732	38	698871.6	9918.46666666667	0.79208	0.88335
reads	1500000	all	8	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.86541	0.89427	0.92193	0.95025	11674	39	735083.4	11135.3333333333	0.80639	0.8917
molecules	1500000	all	8	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.8953	0.93702	0.91753	0.90492	11672	42	44591.1333333333	598.666666666667	0.96592	0.95376
molecules	1500000	all	8	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88475	0.95471	0.90271	0.95673	11732	38	39234.2666666667	534.066666666667	0.96423	0.94881
molecules	1500000	all	8	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90659	0.94247	0.93077	0.95863	11674	39	46275.2666666667	612.933333333333	0.96411	0.95034
reads	1500000	all	9	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84585	0.90149	0.90187	0.90428	11610	42	685326.066666667	10493.3333333333	0.79412	0.8961
reads	1500000	all	9	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82676	0.88949	0.88741	0.92589	11628	41	709801.933333333	12141	0.77271	0.88255
reads	1500000	all	9	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.85878	0.84071	0.91643	0.92161	11665	41	731530.4	12205.6666666667	0.7946	0.88845
molecules	1500000	all	9	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89276	0.94608	0.91517	0.91779	11610	42	41939.4	596.6	0.96307	0.95051
molecules	1500000	all	9	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88137	0.95348	0.90161	0.94537	11627	41	35711.1333333333	547.133333333333	0.95693	0.94096
molecules	1500000	all	9	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90589	0.9068	0.92818	0.93775	11665	41	42713.8	616.666666666667	0.961	0.94738
reads	1500000	all	10	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.84188	0.87061	0.89948	0.9269	11602	41	684108.8	10593.4	0.79498	0.89702
reads	1500000	all	10	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.82875	0.88725	0.88791	0.9055	11654	40	722519.666666667	11808.2666666667	0.7785	0.88288
reads	1500000	all	10	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.86126	0.88682	0.91592	0.93217	11688	40	710689.266666667	12286.2666666667	0.80122	0.8897
molecules	1500000	all	10	15	NA19239	r1	0	1	12192	12192	43	43	74	74	0.89176	0.92308	0.91564	0.91044	11602	41	42439	596.066666666667	0.9648	0.95314
molecules	1500000	all	10	15	NA19239	r2	0	1	12192	12192	43	43	68	68	0.88227	0.94893	0.90325	0.92994	11654	40	38261.8	536.666666666667	0.96195	0.94711
molecules	1500000	all	10	15	NA19239	r3	0	1	12192	12192	43	43	79	79	0.90506	0.93687	0.92806	0.94189	11688	40	42828.2	607.466666666667	0.96366	0.94942
reads	1500000	lower	1	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.66141	0.34747	0.7158	0.62898	5515	20	43181.4	124.733333333333	0.66766	0.72778
reads	1500000	lower	1	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.6316	0.51969	0.6777	0.61811	5587	18	45503.3333333333	104.8	0.63633	0.70025
reads	1500000	lower	1	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.67081	0.52625	0.70979	0.55726	5610	19	38895.9333333333	107.133333333333	0.63434	0.6736
molecules	1500000	lower	1	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.68767	0.38096	0.74406	0.53324	5514	20	3124.46666666667	7.2	0.86292	0.86311
molecules	1500000	lower	1	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.65603	0.53435	0.71092	0.687	5587	18	2959.73333333333	7	0.8482	0.84811
molecules	1500000	lower	1	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.70053	0.369	0.75127	0.39272	5610	19	2847.93333333333	4.86666666666667	0.83766	0.84303
reads	1500000	lower	2	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.63843	0.38766	0.69465	0.56089	5512	20	42691.0666666667	105.066666666667	0.65734	0.72191
reads	1500000	lower	2	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.61779	0.34559	0.66883	0.3688	5552	19	45528.7333333333	115.666666666667	0.63731	0.69743
reads	1500000	lower	2	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.6694	0.37234	0.70361	0.56641	5564	21	39060.3333333333	90.2	0.63835	0.67576
molecules	1500000	lower	2	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.66805	0.40362	0.73427	0.3944	5512	20	2908.73333333333	6.8	0.85962	0.85928
molecules	1500000	lower	2	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.65068	0.51137	0.71219	0.62091	5552	19	2858.8	6.33333333333333	0.85111	0.85175
molecules	1500000	lower	2	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69491	0.353	0.74463	0.56386	5564	21	2841.93333333333	5.86666666666667	0.83752	0.8423
reads	1500000	lower	3	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.66208	0.30835	0.70966	0.34789	5491	20	41432	135.333333333333	0.66994	0.72243
reads	1500000	lower	3	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.60927	0.36087	0.65074	0.57119	5566	17	46296.3333333333	108.4	0.62716	0.68172
reads	1500000	lower	3	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.66138	0.70886	0.71474	0.75847	5584	18	39263.2666666667	89.9333333333333	0.63651	0.6799
molecules	1500000	lower	3	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.68749	0.20051	0.73927	0.21517	5491	20	3027.66666666667	7.2	0.86534	0.86392
molecules	1500000	lower	3	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.64425	0.44295	0.69913	0.56194	5566	17	2852.06666666667	5.8	0.84297	0.84294
molecules	1500000	lower	3	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69015	0.73567	0.75396	0.64084	5584	18	2878.13333333333	5.06666666666667	0.83751	0.84489
reads	1500000	lower	4	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.64287	0.26268	0.69477	0.4949	5464	21	41870.6	124.4	0.65333	0.71159
reads	1500000	lower	4	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.62987	0.44073	0.67797	0.47202	5556	21	44844.2	117.8	0.63055	0.68939
reads	1500000	lower	4	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.66885	0.33796	0.73029	0.61639	5636	18	39771.5333333333	94.6666666666667	0.63193	0.68568
molecules	1500000	lower	4	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.67357	0.30292	0.73597	0.4483	5464	21	2818.66666666667	7.2	0.85029	0.85509
molecules	1500000	lower	4	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.64707	0.45501	0.70807	0.532	5556	21	2881.93333333333	6.86666666666667	0.8401	0.8393
molecules	1500000	lower	4	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69731	0.38855	0.75569	0.53844	5635	18	3074.53333333333	4.66666666666667	0.84364	0.85017
reads	1500000	lower	5	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.65371	0.20367	0.70168	0.34392	5520	22	41480.8666666667	106.666666666667	0.65953	0.71142
reads	1500000	lower	5	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.61251	0.5944	0.66081	0.60403	5565	19	44956	130.733333333333	0.62452	0.68293
reads	1500000	lower	5	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.67322	0.55901	0.71814	0.49475	5611	20	40266	93.6666666666667	0.64226	0.68291
molecules	1500000	lower	5	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.68437	0.36918	0.74513	0.35681	5520	22	3011.26666666667	7.4	0.85974	0.86153
molecules	1500000	lower	5	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.64607	0.56706	0.70385	0.61806	5564	19	2859.13333333333	5.8	0.8418	0.84291
molecules	1500000	lower	5	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69522	0.77612	0.75148	0.73595	5610	20	3022.66666666667	5.46666666666667	0.83928	0.84451
reads	1500000	lower	6	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.66574	0.40542	0.7113	0.4546	5492	21	42137.5333333333	97.8	0.67393	0.73003
reads	1500000	lower	6	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.62335	0.5275	0.66883	0.49672	5568	18	45041.4	128.4	0.63453	0.69712
reads	1500000	lower	6	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.67396	0.37053	0.72233	0.41501	5614	19	39344.2666666667	117.866666666667	0.63455	0.67893
molecules	1500000	lower	6	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.68837	0.21192	0.74646	0.22482	5492	21	2988.46666666667	6.46666666666667	0.86357	0.86683
molecules	1500000	lower	6	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.64926	0.59576	0.70618	0.62723	5568	18	2926.33333333333	6.8	0.85072	0.8477
molecules	1500000	lower	6	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.70163	0.47588	0.75872	0.51346	5611	19	3002.66666666667	5.6	0.84712	0.85257
reads	1500000	lower	7	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.66196	0.46228	0.7095	0.67064	5469	20	40580.6666666667	116.666666666667	0.66945	0.7221
reads	1500000	lower	7	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.6407	0.4118	0.69332	0.66175	5595	19	45647.6666666667	139.6	0.6314	0.69523
reads	1500000	lower	7	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.67285	0.27673	0.71719	0.50767	5570	21	37733.6666666667	135.333333333333	0.63663	0.68143
molecules	1500000	lower	7	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.68798	0.41949	0.74716	0.58332	5469	20	2892.53333333333	7.4	0.85987	0.85925
molecules	1500000	lower	7	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.66069	0.47926	0.71792	0.71093	5594	19	2905.06666666667	6.33333333333333	0.8427	0.84489
molecules	1500000	lower	7	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69471	0.35488	0.75296	0.66583	5570	21	2865.93333333333	6.06666666666667	0.83604	0.8396
reads	1500000	lower	8	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.66417	0.30655	0.71693	0.27857	5578	21	42891	83.8	0.67221	0.73143
reads	1500000	lower	8	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.62601	0.70708	0.66692	0.66284	5637	17	47001.9333333333	118.066666666667	0.63463	0.69252
reads	1500000	lower	8	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.67676	0.62594	0.72763	0.67475	5582	18	38772.6666666667	116.133333333333	0.63923	0.67849
molecules	1500000	lower	8	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.69022	0.34965	0.75109	0.30741	5577	21	3187.13333333333	5.93333333333333	0.86805	0.87084
molecules	1500000	lower	8	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.65668	0.70376	0.7081	0.7662	5637	17	3099.33333333333	5.8	0.85708	0.85392
molecules	1500000	lower	8	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69884	0.6234	0.76109	0.70792	5582	18	3077.6	6.2	0.84692	0.85356
reads	1500000	lower	9	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.65732	0.30367	0.70804	0.38821	5515	21	41185.8	91.1333333333333	0.65766	0.71586
reads	1500000	lower	9	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.62871	0.51695	0.67463	0.55114	5535	20	45879.0666666667	137.333333333333	0.63039	0.69206
reads	1500000	lower	9	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.6687	0.22475	0.71769	0.52923	5573	20	40156.2	128.066666666667	0.6347	0.68254
molecules	1500000	lower	9	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.67949	0.43882	0.73765	0.40377	5515	21	2945.2	6.86666666666667	0.85441	0.85745
molecules	1500000	lower	9	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.64804	0.62053	0.70478	0.64726	5534	20	2776.4	6.73333333333333	0.84162	0.84023
molecules	1500000	lower	9	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69718	0.31417	0.75277	0.568	5573	20	2890.8	6.06666666666667	0.83908	0.84303
reads	1500000	lower	10	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.6567	0.35772	0.71208	0.51873	5508	20	42728.3333333333	101.333333333333	0.6605	0.71971
reads	1500000	lower	10	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.6216	0.4529	0.66923	0.32239	5563	19	44386.4666666667	86.2666666666667	0.62829	0.68887
reads	1500000	lower	10	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.67012	0.54065	0.71127	0.50924	5597	19	38661.8	123.6	0.63672	0.67893
molecules	1500000	lower	10	15	NA19239	r1	0	0.5	12192	6097	43	22	74	74	0.68211	0.26602	0.74615	0.35584	5508	20	3048.86666666667	6.33333333333333	0.86657	0.87141
molecules	1500000	lower	10	15	NA19239	r2	0	0.5	12192	6097	43	22	68	68	0.64576	0.56694	0.70323	0.5129	5563	19	2874	5.33333333333333	0.84509	0.84627
molecules	1500000	lower	10	15	NA19239	r3	0	0.5	12192	6100	43	22	79	79	0.69196	0.54022	0.74892	0.58155	5597	19	2880.93333333333	5.4	0.83917	0.84485
reads	1500000	upper	1	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.8472	0.95712	0.81117	0.95923	6097	23	668799.733333333	9684.13333333333	0.86705	0.85471
reads	1500000	upper	1	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.82463	0.94664	0.78369	0.98542	6101	23	671334.866666667	10387.4666666667	0.84958	0.8498
reads	1500000	upper	1	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.88052	0.96304	0.84322	0.96499	6100	22	676064.666666667	11934.2	0.8689	0.84221
molecules	1500000	upper	1	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.87077	0.97891	0.82837	0.9654	6097	23	40944.7333333333	581.266666666667	0.95241	0.91907
molecules	1500000	upper	1	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.85824	0.98694	0.80942	0.99209	6101	23	35754.3333333333	530.466666666667	0.94812	0.91493
molecules	1500000	upper	1	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.89845	0.97575	0.85941	0.97485	6100	22	39382.6	596	0.95047	0.91498
reads	1500000	upper	2	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.82814	0.98301	0.79481	0.96269	6095	23	635158.733333333	10622.9333333333	0.85715	0.8479
reads	1500000	upper	2	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.82689	0.94492	0.78618	0.98196	6101	23	661225.533333333	10946.3333333333	0.84936	0.852
reads	1500000	upper	2	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.87296	0.96813	0.83339	0.97403	6100	22	670422.6	12435.4	0.86626	0.84397
molecules	1500000	upper	2	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.85989	0.98445	0.81571	0.96911	6095	23	36947.8	598.533333333333	0.93898	0.90807
molecules	1500000	upper	2	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.85987	0.98555	0.80829	0.99086	6101	23	34472.6666666667	540.333333333333	0.94245	0.90909
molecules	1500000	upper	2	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.89441	0.97918	0.85374	0.96865	6100	22	39283.1333333333	616.466666666667	0.94983	0.91351
reads	1500000	upper	3	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.83866	0.97542	0.80042	0.96071	6097	23	659308.133333333	9974.4	0.86286	0.85366
reads	1500000	upper	3	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.81781	0.97825	0.77893	0.98048	6101	23	666454.733333333	12845.2666666667	0.83788	0.83902
reads	1500000	upper	3	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.87785	0.97811	0.84055	0.9729	6100	22	694468.333333333	12154.5333333333	0.87337	0.84619
molecules	1500000	upper	3	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.86644	0.97552	0.82095	0.96166	6097	23	40121.3333333333	581.866666666667	0.95332	0.9192
molecules	1500000	upper	3	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.85852	0.98757	0.80652	0.99086	6101	23	34369.2666666667	552.066666666667	0.94907	0.91141
molecules	1500000	upper	3	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.89983	0.98399	0.86032	0.97741	6100	22	40496	597.866666666667	0.95302	0.9157
reads	1500000	upper	4	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.83828	0.96679	0.80379	0.96071	6098	23	657638.333333333	11771.6666666667	0.85106	0.84874
reads	1500000	upper	4	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.82553	0.98228	0.79125	0.98987	6100	23	652785.066666667	10954.4	0.85143	0.85328
reads	1500000	upper	4	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.88629	0.97893	0.85268	0.97741	6100	22	687459.733333333	10785.4	0.87692	0.85254
molecules	1500000	upper	4	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.87072	0.97402	0.82624	0.95922	6098	23	37602.9333333333	598.133333333333	0.94748	0.91286
molecules	1500000	upper	4	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.86214	0.98164	0.81292	0.99036	6100	23	34492.2666666667	544	0.94872	0.91286
molecules	1500000	upper	4	15	NA19239	r3	0.5	1	12192	6100	43	22	79	79	0.89942	0.98847	0.85951	0.9853	6100	22	42158.0666666667	595.866666666667	0.95163	0.9165
reads	1500000	upper	5	15	NA19239	r1	0.5	1	12192	6098	43	23	74	74	0.8479	0.94733	0.81076	0.94737	6098	23	664612.333333333	10401.5333333333	0.86872	0.85598
reads	1500000	upper	5	15	NA19239	r2	0.5	1	12192	6101	43	23	68	68	0.82624	0.97528	0.79005	0.97653	6100	23	668441.2	11511.7333333333	0.85066	0.84598
